latitude,longitude
40.728750038460014,-73.97208302245001
40.82041670476001,-74.15541635505001
40.754005,-73.9559633
40.82041670476001,-73.69708302355001
40.85375003796001,-73.84708302295
40.85375003796001,-73.91374968935
40.83795305463652,-73.65228961213799
40.87041670456001,-74.16374968835001
40.80375003816001,-74.13041635515
40.84541670466001,-73.71374969015001
40.7211445,-73.83158689999999
40.75375003836001,-74.13874968845
40.77041670496001,-73.79708302315001
40.78556337300338,-74.10552593752375
40.73708337176001,-73.64708302375
40.77875003826001,-73.73874969005
40.71208337186001,-73.96374968915
40.87041670456001,-74.01374968895
40.72041670516001,-73.92208302265
40.72041670516001,-74.01374968895
40.74426060768667,-74.07175403925966
40.82875003806001,-73.85541635625
40.69541670526001,-74.08874968865001
40.83708337136001,-74.12208302185
40.85375003796001,-73.70541635685001
40.67875003866001,-73.80541635645001
40.67041670536001,-73.78041635655
40.73586283379167,-74.08847906261272
40.83708337136001,-73.84708302295
40.72041670516001,-73.90541635605001
40.73765884879935,-73.82995204864355
40.67875003866001,-73.76374968995
40.87041670456001,-74.03041635555
40.728750038460014,-73.79708302315001
40.71208337186001,-73.82208302305
40.83708337136001,-74.09708302195
40.67875003866001,-73.73041635675
40.75375003836001,-73.81374968975001
40.77041670496001,-73.70541635685001
40.87041670456001,-74.14708302175
40.87875003786001,-73.91374968935
40.84541670466001,-73.86374968955
40.728750038460014,-73.71374969015001
40.67041670536001,-73.84708302295
40.76208337166001,-74.17208302165001
40.70375003856001,-73.89708302275001
40.81208337146001,-74.16374968835001
40.74541670506001,-73.64708302375
40.75375003836001,-73.82208302305
40.75375003836001,-73.77208302325
40.75375003836001,-73.99708302235001
40.7867046,-73.9980185
40.81208337146001,-73.68874969025
40.67862104128767,-74.07533231000505
40.74541670506001,-73.91374968935
40.728750038460014,-73.98041635575001
40.86208337126001,-73.97208302245001
40.81208337146001,-74.13041635515
40.77041670496001,-74.16374968835001
40.87041670456001,-73.93041635595
40.82790006728516,-73.6745287968865
40.6970359,-74.0061067
40.71140258800547,-74.17197907354495
40.71208337186001,-73.94708302255
40.81276821571281,-73.7946491232547
40.76208337166001,-73.89708302275001
40.77875003826001,-73.97208302245001
40.78708337156001,-74.02208302225
40.87875003786001,-73.78874968985001
40.67875003866001,-73.68874969025
40.84541670466001,-74.00541635565
40.77875003826001,-74.02208302225
40.83674121491089,-73.67373277288834
40.82041670476001,-73.84708302295
40.83747831332936,-74.15510068745428
40.83708337136001,-73.87208302285
40.67875003866001,-73.98874968905001
40.83708337136001,-74.11374968855
40.70375003856001,-73.69708302355001
40.78708337156001,-73.81374968975001
40.77875003826001,-73.64708302375
40.75375003836001,-73.90541635605001
40.87041670456001,-73.91374968935
40.84541670466001,-74.11374968855
40.83708337136001,-73.99708302235001
40.82041670476001,-74.00541635565
40.79541670486001,-74.12208302185
40.79541670486001,-73.67208302365
40.85298878072485,-74.0045735125988
40.87041670456001,-73.98874968905001
40.87875003786001,-74.04708302215
40.67041670536001,-73.87208302285
40.83591374114407,-73.81651745441809
40.728750038460014,-73.88874968945001
40.67041670536001,-74.10541635525
40.85375003796001,-74.10541635525
40.78708337156001,-74.15541635505001
40.81648772647647,-73.76095231564885
40.86208337126001,-74.03874968885
40.81208337146001,-73.65541635705
40.745168238166,-74.06251916698749
40.71251682176334,-73.92166498193329
40.77041670496001,-74.06374968875001
40.76208337166001,-73.67208302365
40.84541670466001,-73.93041635595
40.80375003816001,-74.09708302195
40.74541670506001,-74.02208302225
40.74582059999999,-74.01176319999999
40.67114016336246,-74.00539070916956
40.728750038460014,-73.90541635605001
40.82875003806001,-73.92208302265
40.77041670496001,-73.93041635595
40.83670406055893,-74.1464240713181
40.72041670516001,-74.00541635565
40.80375003816001,-74.15541635505001
40.74541670506001,-74.05541635545
40.72041670516001,-73.74708302335
40.71208337186001,-73.80541635645001
40.68708337196001,-73.87208302285
40.73708337176001,-73.94708302255
40.72041670516001,-74.17208302165001
40.8622992,-73.8154869
40.84541670466001,-73.88874968945001
40.83756910289615,-73.72197321837348
40.82031551220213,-73.64374421799343
40.76274038615966,-73.70602766835844
40.87837010377145,-73.79629191437199
40.76208337166001,-74.15541635505001
40.68708337196001,-73.94708302255
40.70375003856001,-73.93874968925
40.71208337186001,-74.09708302195
40.86208337126001,-74.15541635505001
40.74541670506001,-73.97208302245001
40.68708337196001,-73.72208302345001
40.728750038460014,-74.14708302175
40.728750038460014,-74.01374968895
40.8452383,-73.9462217
40.85103147071,-73.7849252135141
40.74541670506001,-73.68874969025
40.728750038460014,-73.82208302305
40.70375003856001,-73.90541635605001
40.82041670476001,-73.74708302335
40.72781043659089,-73.91392393982119
40.78708337156001,-73.73041635675
40.77575420625387,-73.68165344590284
40.77041670496001,-74.02208302225
40.77041670496001,-74.13874968845
40.87875003786001,-73.88874968945001
40.78708337156001,-73.93041635595
40.68708337196001,-73.78874968985001
40.68708337196001,-73.83041635635
40.76398190046839,-74.0614858314274
40.68691143202138,-73.88955579206397
40.82875003806001,-73.69708302355001
40.82875003806001,-74.13041635515
40.8548405598984,-74.06556060795916
40.67041670536001,-73.69708302355001
40.75375003836001,-73.78874968985001
40.78708337156001,-74.04708302215
40.7131258,-73.72340539999999
40.71915674604106,-74.0208831676271
40.82875003806001,-73.91374968935
40.70375003856001,-73.88874968945001
40.70375003856001,-73.73041635675
40.84541670466001,-74.09708302195
40.80375003816001,-73.74708302335
40.74541670506001,-73.83041635635
40.78708337156001,-73.80541635645001
40.70375003856001,-73.98041635575001
40.75375003836001,-73.93041635595
40.87041670456001,-74.04708302215
40.6881057,-73.8945734
40.75288233741272,-74.01155226795636
40.7139685,-73.7174873
40.79541670486001,-73.73874969005
40.73733026595318,-73.76272618604588
40.77875003826001,-73.89708302275001
40.67875003866001,-73.87208302285
40.7613236707634,-73.84627205814355
40.67875003866001,-73.71374969015001
40.69541670526001,-73.93874968925
40.74541670506001,-73.76374968995
40.87875003786001,-73.90541635605001
40.87041670456001,-74.10541635525
40.71208337186001,-73.76374968995
40.7721239,-74.0867097
40.77875003826001,-74.01374968895
40.74541670506001,-73.69708302355001
40.74541670506001,-73.67208302365
40.74541670506001,-73.63874969045
40.7218724,-74.1059598
40.70375003856001,-74.09708302195
40.72041670516001,-74.03874968885
40.8292459593082,-74.07144991628573
40.728750038460014,-73.64708302375
40.84541670466001,-73.92208302265
40.76362251033338,-74.01261522413506
40.86208337126001,-74.17208302165001
40.74541670506001,-73.65541635705
40.84510924092253,-73.69639636954838
40.72041670516001,-73.66374969035
40.79541670486001,-73.70541635685001
40.75375003836001,-73.76374968995
40.82783121400725,-74.02899402315253
40.728750038460014,-73.83041635635
40.74541670506001,-73.85541635625
40.70375003856001,-73.94708302255
40.72041670516001,-73.87208302285
40.74541670506001,-73.87208302285
40.69541670526001,-73.72208302345001
40.79724634908474,-74.10385682588112
40.67041670536001,-73.85541635625
40.73708337176001,-73.63874969045
40.77875003826001,-73.72208302345001
40.72041670516001,-73.98041635575001
40.79541670486001,-73.99708302235001
40.72041670516001,-74.15541635505001
40.728750038460014,-73.70541635685001
40.81208337146001,-73.70541635685001
40.82875003806001,-73.82208302305
40.72041670516001,-73.78041635655
40.83708337136001,-73.92208302265
40.8512752,-73.65050099999999
40.78708337156001,-73.82208302305
40.80375003816001,-74.12208302185
40.71208337186001,-73.78874968985001
40.87041670456001,-74.08874968865001
40.76208337166001,-74.03874968885
40.83708337136001,-73.82208302305
40.82875003806001,-73.93874968925
40.77875003826001,-73.84708302295
40.87875003786001,-73.98041635575001
40.86208337126001,-74.10541635525
40.72041670516001,-73.83874968965
40.77041670496001,-73.80541635645001
40.80264379605763,-73.78676380158666
40.75361248481142,-74.16290063298133
40.71208337186001,-73.77208302325
40.81991365026298,-73.67436066480602
40.82961646721126,-73.75439956929156
40.79541670486001,-73.66374969035
40.73728953887061,-73.93814610505171
40.82091185903145,-73.63802265688415
40.72133190159332,-73.72246429627654
40.80375003816001,-73.69708302355001
40.67041670536001,-73.73874969005
40.82875003806001,-73.94708302255
40.74541670506001,-73.95541635585
40.82041670476001,-73.86374968955
40.84541670466001,-73.98874968905001
40.77041670496001,-73.90541635605001
40.78808163942436,-73.68803683984856
40.8568965325362,-73.7952856144171
40.82132108081284,-73.82861718296851
40.86249992203489,-73.92235228223085
40.70375003856001,-73.80541635645001
40.87041670456001,-73.88874968945001
40.67875003866001,-73.93041635595
40.72041670516001,-73.70541635685001
40.86208337126001,-74.07208302205001
40.70375003856001,-73.66374969035
40.73708337176001,-74.06374968875001
40.74541670506001,-73.81374968975001
40.67041670536001,-73.71374969015001
40.70375003856001,-73.75541635665
40.73708337176001,-74.13874968845
40.68708337196001,-74.08041635535001
40.728750038460014,-73.88041635615001
40.728750038460014,-73.89708302275001
40.72041670516001,-74.07208302205001
40.82875003806001,-73.83874968965
40.67041670536001,-73.72208302345001
40.73708337176001,-73.66374969035
40.75375003836001,-73.68874969025
40.76208337166001,-73.90541635605001
40.79373234499038,-73.84023094825766
40.8277283,-73.70385739999999
40.76208337166001,-74.08041635535001
40.79541670486001,-73.93874968925
40.77875003826001,-74.13874968845
40.67041670536001,-73.67208302365
40.77041670496001,-74.17208302165001
40.84541670466001,-73.78874968985001
40.728750038460014,-73.67208302365
40.78566631151109,-73.85530614184864
40.76208337166001,-73.87208302285
40.79685606306168,-73.85609033805825
40.87041670456001,-73.84708302295
40.67875003866001,-73.78874968985001
40.84609263203567,-73.65256932353262
40.81275657156903,-73.7179427247763
40.67041670536001,-73.75541635665
40.82041670476001,-74.16374968835001
40.72064602705302,-73.91273927620041
40.71243736371012,-74.1032493999882
40.67041670536001,-73.94708302255
40.84541670466001,-74.08874968865001
40.86239516556783,-74.05603802550223
40.69541670526001,-73.78041635655
40.76400513408018,-74.13497200073226
40.85375003796001,-74.01374968895
40.73708337176001,-73.74708302335
40.82041670476001,-74.14708302175
40.70374168170579,-73.97074475925162
40.73895724994942,-74.09695895839445
40.74541670506001,-73.82208302305
40.75375003836001,-73.69708302355001
40.76208337166001,-73.76374968995
40.728750038460014,-73.81374968975001
40.71208337186001,-73.87208302285
40.87875003786001,-73.89708302275001
40.85430611124185,-73.63887334653752
40.74541670506001,-73.92208302265
40.67041670536001,-74.09708302195
40.77041670496001,-73.72208302345001
40.82041670476001,-73.73874969005
40.728750038460014,-73.94708302255
40.853649,-73.87942
40.82875003806001,-73.64708302375
40.82041670476001,-73.68041635695
40.78708337156001,-73.63874969045
40.82143461836689,-73.97471807459061
40.87041670456001,-73.87208302285
40.87041670456001,-74.17208302165001
40.85375003796001,-74.17208302165001
40.80375003816001,-74.01374968895
40.71980042825594,-73.82220155325017
40.82875003806001,-73.98874968905001
40.728750038460014,-74.06374968875001
40.77041670496001,-73.73874969005
40.70435145642168,-74.07115493535636
40.71208337186001,-73.68874969025
40.85375003796001,-73.97208302245001
40.82875003806001,-74.00541635565
40.70375003856001,-73.91374968935
40.74541670506001,-73.88041635615001
40.75375003836001,-73.94708302255
40.71208337186001,-74.01374968895
40.69541670526001,-73.77208302325
40.71208337186001,-73.86374968955
40.78708337156001,-73.98041635575001
40.82041670476001,-73.68874969025
40.79541670486001,-74.07208302205001
40.69541670526001,-73.68874969025
40.79541670486001,-73.65541635705
40.84541670466001,-73.89708302275001
40.68708337196001,-73.79708302315001
40.72840799638633,-74.1297767901376
40.74541670506001,-73.93041635595
40.67041670536001,-73.98041635575001
40.82875003806001,-73.88041635615001
40.67875003866001,-73.79708302315001
40.80375003816001,-73.95541635585
40.77875003826001,-74.17208302165001
40.75375003836001,-73.68041635695
40.87041670456001,-74.12208302185
40.805493390475,-73.85658635934621
40.80375003816001,-73.70541635685001
40.8376048,-73.78202519999999
40.68708337196001,-73.97208302245001
40.86208337126001,-74.08874968865001
40.67041670536001,-73.77208302325
40.86208337126001,-74.16374968835001
40.72041670516001,-73.93874968925
40.73708337176001,-73.73874969005
40.72041670516001,-73.86374968955
40.78583093078738,-73.77441606483202
40.83708337136001,-73.93041635595
40.67041670536001,-73.92208302265
40.74541670506001,-74.16374968835001
40.72041670516001,-73.75541635665
40.83665610124479,-74.0206808044953
40.67875003866001,-73.67208302365
40.77791884190965,-73.82783819305531
40.86118407556387,-73.93584573150882
40.81208337146001,-73.68041635695
40.83708337136001,-73.97208302245001
40.79541670486001,-73.94708302255
40.7790513,-73.8566087
40.76208337166001,-73.78874968985001
40.82875003806001,-73.90541635605001
40.85375003796001,-74.04708302215
40.73708337176001,-73.73041635675
40.6699663,-74.0135877
40.81172480246635,-73.9709416047693
40.85315756898226,-73.64653101156978
40.67041670536001,-73.70541635685001
40.86179585337425,-73.82302490073576
40.728750038460014,-73.75541635665
40.77041670496001,-73.78874968985001
40.7274255,-74.0982725
40.68708337196001,-73.78041635655
40.82041670476001,-73.72208302345001
40.7868525591198,-74.1465044395863
40.8497734,-73.73715969999999
40.80375003816001,-73.94708302255
