latitude,longitude
34.0777623,-118.7111146
34.05375006516001,-117.95541617985
34.02041673196001,-118.47208284445
34.08708339836001,-118.43041617795
34.19541673126001,-118.53041617755
34.15375006476001,-118.57208284405002
33.97273832108221,-117.775548841311
34.02041673196001,-117.98874951305
34.07026581030096,-118.1980218529612
34.17041673136001,-118.30541617845
34.12093730000001,-118.3134232
34.1125445,-118.3537833
33.7868545,-117.9396322
33.87107205777386,-118.3303406878674
34.12041673156001,-117.74708284735
34.16208339806001,-118.57208284405002
34.09541673166001,-118.59708284395
34.0969184,-118.5801229
33.97041673216001,-118.21374951215
33.92920718455919,-117.7976932851642
34.04541673186001,-118.13874951245
34.02041673196001,-118.43874951125
34.2030003,-118.2512004
34.03708339856001,-118.36374951155
34.1973833,-118.2158217
33.88708339916001,-118.10541617925
33.95375006556001,-117.99708284635
34.02040911082593,-117.7399980063867
34.00444526406935,-117.7054076519214
34.1794987,-118.0597403
34.07788813625784,-118.1800864519276
33.803750066160006,-117.87208284685
33.83708339936001,-118.31374951175002
34.1769022,-118.0182335
34.02041673196001,-118.36374951155
33.92041673236001,-117.83041618035
33.77875925744221,-118.1285068695413
33.88663688994881,-117.9467602234476
34.06531241813951,-118.6735302940071
33.75374139415982,-117.9810184320723
33.92875006566001,-118.42208284465
34.14541673146001,-118.74708284335
34.07875006506001,-118.45541617785
33.74541673306001,-117.95541617985
34.19541673126001,-118.13874951245
34.03708339856001,-117.73874951405
33.73708339976001,-118.33874951165
34.10375006496001,-118.10541617925
33.96208339886001,-118.23041617875
33.9946958,-117.7732904
33.77875006626001,-117.97208284645
34.02041673196001,-117.97208284645
33.803750066160006,-117.97208284645
34.18708339796001,-118.20541617885002
33.96208339886001,-117.99708284635
33.76208339966001,-117.81374951375
34.04541673186001,-117.94708284655002
34.09541673166001,-118.31374951175002
34.05375006516001,-118.50541617765
34.0968666,-118.7057853
34.01208339866001,-118.08874951265
34.15375006476001,-118.07208284605
34.03708339856001,-117.84708284695
33.97875006546001,-118.41374951135
33.88803336673881,-118.0137072245773
33.88708339916001,-118.06374951275
34.12041673156001,-118.11374951255002
33.83708339936001,-118.07208284605
33.92041673236001,-118.03041617955
33.87041673256001,-118.35541617825
34.12041673156001,-117.69708284755
33.99541673206001,-118.39708284475
33.88708339916001,-118.13874951245
34.05375006516001,-118.41374951135
34.01971203531433,-117.8803180060127
34.19541673126001,-118.65541617705
33.76208339966001,-117.90541618005
34.1285731795913,-118.7507580998999
33.94541673226001,-117.92208284665
33.79541673286001,-117.83874951365
33.87041673256001,-117.82208284705
34.14541673146001,-118.59708284395
33.72875006646001,-117.83041618035
33.78708339956001,-118.38041617815
34.11208339826001,-117.71374951415
33.90679550953774,-117.9686572449587
34.17041673136001,-118.52208284425
34.13728161602933,-118.4477607607493
33.88708339916001,-118.35541617825
34.15375006476001,-118.04708284615
34.1665647788768,-118.6959784869995
34.0616913,-118.521286
33.84541673266001,-118.29708284515002
34.03708339856001,-118.23041617875
33.803750066160006,-118.26374951195
33.75375006636001,-117.87208284685
33.90375006576001,-117.83041618035
33.86208339926001,-117.79708284715
34.00375006536001,-118.06374951275
34.14541673146001,-118.56374951075
34.1022995,-118.5537395
34.11128525521836,-118.7109266642441
34.04541673186001,-118.05541617945
34.16208339806001,-118.31374951175002
34.12041673156001,-118.34708284495
33.7959924690238,-117.7634134363041
33.82875006606001,-117.79708284715
33.96208339886001,-117.77208284725
34.12041673156001,-117.79708284715
34.15356822071782,-117.7714112571751
34.02041673196001,-118.16374951235
34.18708339796001,-118.16374951235
34.1119905,-118.6526111
34.11981,-118.5241189
33.83708339936001,-118.17208284565
33.7381071,-118.1050506
33.78708339956001,-118.41374951135
33.86208339926001,-117.87208284685
33.85679178130346,-118.2712608911651
34.12875006486001,-118.13874951245
33.82875006606001,-118.17208284565
33.74541673306001,-118.30541617845
34.08708339836001,-117.88041618015
34.16208339806001,-118.29708284515002
33.77041673296001,-117.78874951385
33.81208339946001,-118.06374951275
34.12875006486001,-118.47208284445
33.82875006606001,-118.24708284535
33.73833566243086,-118.3760624751449
