latitude,longitude
51.49541666206001,-0.1970833175500104
51.528749995260014,-0.0637499847499896
51.54541666186001,-0.0387499848499999
51.51937102841067,-0.006894379664165
51.528749995260014,-0.1137499845499974
51.528749995260014,0.0195833482499949
51.54541666186001,-0.1720833176499923
51.54541666186001,0.0279166815500104
51.49541666206001,-0.0970833179499948
51.53708332856001,-0.1387499844499871
51.53708332856001,-0.13041665115
51.50374999536001,-0.0887499846500077
51.49541666206001,-0.2304166507499871
51.51208332866001,-0.0220833182499973
51.528749995260014,-0.047083318149987
51.54541666186001,-0.1470833177500026
51.478749995460014,-0.1387499844499871
51.53708332856001,-0.1137499845499974
51.478749995460014,0.0112500149500078
51.528749995260014,-0.0387499848499999
51.49541666206001,-0.1470833177500026
51.54541666186001,-0.0220833182499973
51.50374999536001,-0.1970833175500104
51.53708332856001,-0.0137499849500102
51.47851884470636,-0.2292539715083336
51.55374999516001,-0.0220833182499973
51.48708332876001,-0.2304166507499871
51.55374999516001,-0.1554166510499897
51.53708332856001,0.0195833482499949
51.53708332856001,0.0112500149500078
51.47041666216001,0.0195833482499949
51.52041666196001,-0.0220833182499973
51.50374999536001,-0.0804166513499922
51.55374999516001,-0.047083318149987
51.528749995260014,-0.0887499846500077
51.49541666206001,-0.0554166514500025
51.54541666186001,-0.0304166515500128
51.52041666196001,-0.0304166515500128
51.55374999516001,0.0195833482499949
51.54541666186001,-0.1220833178500129
51.528749995260014,-0.1887499842499949
51.528749995260014,-0.0804166513499922
51.48708332876001,-0.047083318149987
51.52041666196001,-0.1554166510499897
51.55374999516001,-0.1887499842499949
51.50374999536001,-0.0054166516499947
51.47041666216001,-0.0554166514500025
51.47041666216001,-0.0720833180500051
51.50374999536001,-0.1470833177500026
51.51208332866001,-0.1720833176499923
51.47041666216001,-0.1887499842499949
51.52041666196001,0.0195833482499949
51.55374999516001,-0.2054166508499975
51.528749995260014,-0.1220833178500129
51.53708332856001,-0.1637499843500052
51.478749995460014,-0.0720833180500051
51.47020803052389,-0.0397731843395958
51.54541666186001,-0.1137499845499974
51.478749995460014,-0.0137499849500102
51.53708332856001,-0.1554166510499897
51.50374999536001,0.0279166815500104
51.51208332866001,-0.1887499842499949
51.54541666186001,-0.2220833174500001
51.478749995460014,-0.047083318149987
51.49541236224224,-0.0289844591001156
51.53708332856001,-0.1220833178500129
51.52041666196001,0.0112500149500078
51.51208332866001,-0.047083318149987
51.52041666196001,-0.0720833180500051
51.4869383,-0.15614746
51.47041666216001,-0.1637499843500052
51.51208332866001,-0.0720833180500051
51.47041666216001,-0.0637499847499896
51.53708332856001,-0.0804166513499922
51.55374999516001,-0.0970833179499948
51.53708332856001,-0.213749984150013
51.52094977883382,-0.1966164237183629
51.55374999516001,-0.1720833176499923
51.478749995460014,-0.1637499843500052
51.528749995260014,-0.13041665115
51.478749995460014,-0.0304166515500128
51.47041666216001,-0.1054166512500103
51.53708332856001,-0.0637499847499896
51.48708332876001,0.0279166815500104
51.48708332876001,-0.0554166514500025
51.478749995460014,-0.1054166512500103
51.54541666186001,0.0029166816499923
51.50374999536001,-0.1387499844499871
51.49582210242038,-0.0214733625285319
51.47041666216001,-0.1804166509500078
51.50374999536001,-0.0720833180500051
51.48708332876001,-0.1887499842499949
51.55374999516001,-0.0887499846500077
51.49541666206001,-0.1054166512500103
51.5540212,-0.0296331
51.478749995460014,-0.0554166514500025
51.478749995460014,-0.213749984150013
51.51208332866001,-0.0637499847499896
51.49541666206001,-0.0137499849500102
51.47041666216001,-0.0054166516499947
51.50374999536001,-0.1804166509500078
51.52985232862932,0.0024744780400143
51.478749995460014,-0.1720833176499923
51.478749995460014,-0.2054166508499975
51.50374999536001,0.0195833482499949
51.55374999516001,-0.0720833180500051
51.52041666196001,-0.13041665115
51.53708332856001,-0.1054166512500103
51.49541666206001,-0.1887499842499949
51.55374999516001,-0.0804166513499922
51.48708332876001,-0.0720833180500051
51.528749995260014,-0.1637499843500052
51.48708332876001,-0.0970833179499948
51.55374999516001,0.0279166815500104
51.49354914227528,0.028775264821121
51.47041666216001,-0.0970833179499948
51.51208332866001,-0.13041665115
51.48708332876001,-0.213749984150013
51.49541666206001,-0.0804166513499922
51.51208332866001,-0.2054166508499975
51.51208332866001,-0.0387499848499999
51.54541666186001,-0.0054166516499947
51.52041666196001,-0.0637499847499896
51.478749995460014,-0.1804166509500078
51.528749995260014,-0.1054166512500103
51.52041666196001,-0.1387499844499871
51.55374999516001,-0.1054166512500103
51.52041666196001,-0.0887499846500077
51.55318932459522,-0.1812814683699247
51.4948527222737,0.0194371609989495
51.49541666206001,-0.1637499843500052
51.55393687194188,-0.1454252920473209
51.51208332866001,-0.0887499846500077
51.47041666216001,-0.1720833176499923
51.53708332856001,-0.0887499846500077
51.51208332866001,-0.0554166514500025
51.50374999536001,-0.1887499842499949
51.51208332866001,-0.1220833178500129
51.51208332866001,-0.0970833179499948
51.49541666206001,-0.1554166510499897
51.47041666216001,-0.0137499849500102
51.53708332856001,0.0029166816499923
51.53708332856001,-0.1887499842499949
51.49541666206001,-0.1720833176499923
51.5298291,-0.2295783
51.52041666196001,-0.1054166512500103
51.48708332876001,-0.13041665115
51.52933845357117,-0.2217697426794
51.47041666216001,-0.13041665115
51.53708332856001,-0.1970833175500104
51.55374999516001,-0.0387499848499999
51.54541666186001,-0.1887499842499949
51.52041666196001,-0.0970833179499948
51.528749995260014,-0.0137499849500102
51.53708332856001,-0.2054166508499975
51.48708332876001,-0.0220833182499973
51.48708332876001,-0.1470833177500026
51.52895531566902,0.0093364403482133
51.52041666196001,-0.0804166513499922
51.50374999536001,-0.213749984150013
51.53708332856001,-0.047083318149987
51.478749995460014,-0.1554166510499897
51.50374999536001,0.0029166816499923
51.478228823901,-0.14763664435145
51.478749995460014,-0.0387499848499999
51.48708332876001,-0.1387499844499871
51.51208332866001,-0.1637499843500052
51.49541666206001,-0.047083318149987
51.51208332866001,-0.1054166512500103
51.478749995460014,0.0029166816499923
51.52041666196001,-0.2220833174500001
51.54541666186001,-0.1804166509500078
51.55374999516001,-0.1387499844499871
51.49541666206001,-0.0387499848499999
51.48708332876001,-0.0054166516499947
51.528749995260014,-0.0970833179499948
51.49541666206001,-0.2220833174500001
51.4874377021076,-0.0313180314139053
51.528749995260014,-0.0554166514500025
51.47041666216001,-0.1970833175500104
51.47041666216001,-0.0804166513499922
51.49541666206001,0.0112500149500078
51.478749995460014,0.0195833482499949
51.51208332866001,-0.1970833175500104
51.50374999536001,-0.0970833179499948
51.48708332876001,-0.0137499849500102
51.51987533814662,-0.0132849812134113
51.49541666206001,-0.1137499845499974
51.55374999516001,-0.213749984150013
51.528749995260014,-0.0720833180500051
51.50374999536001,-0.2220833174500001
51.50374999536001,-0.2054166508499975
51.49546894103728,-0.1228556950676705
51.528749995260014,-0.0304166515500128
51.48708332876001,-0.1054166512500103
51.50374999536001,-0.1720833176499923
51.478749995460014,-0.0970833179499948
51.528749995260014,0.0279166815500104
51.53708332856001,-0.1470833177500026
51.48708332876001,0.0112500149500078
51.55414856851202,0.011959631662559
51.53708332856001,-0.0720833180500051
51.478749995460014,-0.1970833175500104
51.528749995260014,-0.1387499844499871
51.49541666206001,-0.0637499847499896
51.48708332876001,0.0029166816499923
51.51991643924303,-0.1891473183628498
51.51208332866001,-0.0304166515500128
51.47041666216001,-0.1137499845499974
51.54541666186001,-0.13041665115
51.47041666216001,-0.2054166508499975
51.53708332856001,-0.2220833174500001
51.48708332876001,-0.1804166509500078
51.53708332856001,-0.0554166514500025
51.51208332866001,-0.0137499849500102
51.53708332856001,-0.1804166509500078
51.52041666196001,0.0279166815500104
51.55374999516001,-0.13041665115
51.54588115437446,-0.2059342528232954
51.55374999516001,0.0029166816499923
51.51208332866001,-0.1470833177500026
51.52041666196001,-0.1137499845499974
51.52041666196001,-0.047083318149987
51.50374999536001,0.0112500149500078
51.52041666196001,-0.2054166508499975
51.49541666206001,-0.2054166508499975
51.54541666186001,-0.0720833180500051
51.53708332856001,0.0279166815500104
51.478749995460014,-0.2220833174500001
51.51208332866001,-0.0804166513499922
51.50374999536001,-0.13041665115
51.528749995260014,-0.0054166516499947
51.54541666186001,-0.1554166510499897
51.53708332856001,-0.0220833182499973
51.48708332876001,-0.0804166513499922
