latitude,longitude
1.328750196060014,103.70291626685002
1.363145019707596,103.6271123150691
1.408261667961028,103.9261761025099
1.3454168626600025,103.92791626595
1.4454168622600037,103.90291626605
1.3120835294600113,103.76124959995002
1.186583254503652,104.0944848876096
1.463341071474021,103.9950008643543
1.4200635,103.8621222
1.2704168629600048,103.80291626644998
1.295416862860009,103.81124959975
1.453750195560005,104.06958293205004
1.42200915465478,104.0960090584036
1.428528059437603,103.6034770127604
1.4709601,103.8943899
1.37507406182302,103.6278580556021
1.420416862360014,103.63624960045
1.4179909,103.851336
1.2870835295600074,103.87791626615
1.34585520129143,103.7969462029764
1.3642354,103.9937336
1.4620835288600065,103.76958293325004
1.434620708049213,103.9943112322206
1.319595139733132,103.7691726005064
1.431257973340404,103.9865657272665
1.369933461377024,104.1130438651969
1.4528144,103.7693962
1.354308218357318,103.8521391192398
1.30375019616001,103.76124959995002
1.3870835291600088,103.61124960055002
1.380441722811827,103.6412902022606
1.3870835291600088,103.84458293295
1.452412567638386,104.0860943226356
1.3861719,103.9443178
1.469642469562698,103.9695528104323
1.3454168626600025,103.86958293285
1.3620835292600049,103.96124959915
1.187083529960006,104.10291626525004
1.4620835288600065,103.80291626644998
1.4592053,103.7884778
1.3454168626600025,103.71124960014998
1.311527,103.735497
1.467925095943571,103.8043720637519
1.3290867,103.9368033
1.3704168625600062,103.96958293245
1.460958475820055,103.7933748948416
1.279149225109496,103.8197903886966
1.328750196060014,103.80291626644998
1.185503069214156,104.0192270320769
1.4370835289600024,103.83624959965
1.3204168627600126,103.71958293345
1.3120835294600113,103.78624959985
1.37764217717283,104.1152645514531
1.419078,103.6622311
1.346137978957776,103.7858766604936
1.344810431442727,103.7527523157436
1.304507474520952,103.8696206399944
1.328750196060014,103.94458293255002
1.336159939928014,103.8119325620629
1.362979379420233,103.6191118022438
1.17572679344893,104.0884975763973
1.30375019616001,103.78624959985
1.3120835294600113,103.79458293315002
1.453200748981857,103.6126577548124
1.321516352148922,104.0171195557029
1.4370835289600024,103.95291626585004
1.3704168625600062,103.95291626585004
1.387778034777254,104.1378171087746
1.3620835292600049,103.76958293325004
1.3704168625600062,103.77791626655
1.295416862860009,103.80291626644998
1.4620835288600065,103.61124960055002
1.3870835291600088,103.89458293274998
1.4216,103.6130967
1.4620835288600065,103.92791626595
1.278750196260006,103.83624959965
1.436799898722062,103.9177475493399
1.178906218585105,104.0774919505376
1.4704168621600076,103.91958293265004
1.4704168621600076,103.90291626605
1.187083529960006,104.01124959895004
1.3454168626600025,103.71958293345
1.328750196060014,103.76958293325004
1.437701941514851,104.0783684634409
1.429227902171343,103.6287929806651
1.369512294969607,104.0121026256016
1.441361712094347,104.0687065763136
1.460356982483833,103.8430047181403
1.4620835288600065,103.91958293265004
1.453620844635371,103.8940739525623
1.352794618147581,104.0301914016594
1.4037501957600114,103.81124959975
1.385300910620645,103.9200160128078
1.4452,103.7701
1.41269630546688,104.1037722243057
1.3787501958600077,104.11958293185
1.3870835291600088,103.83624959965
1.420416862360014,104.10291626525004
1.3559987,103.9925215
1.394732044243143,103.6365970588608
1.3120835294600113,103.77791626655
1.295416862860009,103.76958293325004
1.328750196060014,103.86958293285
1.448507625634865,103.9529285225624
1.471113751916316,103.6449121621367
1.462649414507167,103.6600696234913
1.279898727364317,103.7770900148654
1.418620302729003,103.8013408553044
1.337083529360001,103.86124959955004
1.327761152550587,103.7623884170799
