latitude,longitude,CO_2019
40.78708337156001,-73.81374968975001,4.342495715434918
40.77875003826001,-73.64708302375,4.267809059947896
40.75375003836001,-73.90541635605001,4.141228396097867
40.87041670456001,-73.91374968935,4.822043626923763
40.84541670466001,-74.11374968855,4.613894032778209
40.83708337136001,-73.99708302235001,5.58767468328563
40.82041670476001,-74.00541635565,5.558586801130351
40.79541670486001,-74.12208302185,4.420551232401903
40.79541670486001,-73.67208302365,4.8582831015118035
40.85298878072485,-74.0045735125988,5.693122897321787
40.87041670456001,-73.98874968905001,5.294246297843576
40.87875003786001,-74.04708302215,5.59681204297644
40.67041670536001,-73.87208302285,3.699590543922662
40.83591374114407,-73.81651745441809,4.6701341829054375
40.728750038460014,-73.88874968945001,4.018442781229997
40.67041670536001,-74.10541635525,3.638049546981496
40.85375003796001,-74.10541635525,4.6256502887435715
40.78708337156001,-74.15541635505001,4.820570092444786
40.81648772647647,-73.76095231564885,4.613632093278298
40.86208337126001,-74.03874968885,5.693243283110263
40.81208337146001,-73.65541635705,4.858283101513884
40.745168238166,-74.06251916698749,4.197232623732962
40.71251682176334,-73.92166498193329,3.888293339374354
40.77041670496001,-74.06374968875001,4.4512209051676415
40.76208337166001,-73.67208302365,4.270554417663142
40.84541670466001,-73.93041635595,4.796733666292226
40.80375003816001,-74.09708302195,4.45097293694302
40.74541670506001,-74.02208302225,4.483939930922453
40.74582059999999,-74.01176319999999,4.550794982431957
40.67114016336246,-74.00539070916956,3.7055250098988592
40.728750038460014,-73.90541635605001,3.8913611652233544
40.82875003806001,-73.92208302265,4.877978031102117
40.77041670496001,-73.93041635595,4.542905131003577
40.83670406055893,-74.1464240713181,4.730444018535045
40.72041670516001,-74.00541635565,4.085573717918906
40.80375003816001,-74.15541635505001,5.28812291037177
40.74541670506001,-74.05541635545,4.1972326237324795
40.72041670516001,-73.74708302335,3.9287374863673046
40.71208337186001,-73.80541635645001,4.080350066638247
40.68708337196001,-73.87208302285,3.758062540941778
40.73708337176001,-73.94708302255,4.073024383597577
40.72041670516001,-74.17208302165001,4.9323705138626455
40.8622992,-73.8154869,4.673759337959659
40.84541670466001,-73.88874968945001,4.649481902644277
40.83756910289615,-73.72197321837348,4.983427350228312
40.82031551220213,-73.64374421799343,4.858283101517185
40.76274038615966,-73.70602766835844,4.703899247476235
40.87837010377145,-73.79629191437199,5.244031419817423
40.76208337166001,-74.15541635505001,4.749044219463521
40.68708337196001,-73.94708302255,4.488669968168962
40.70375003856001,-73.93874968925,4.10139339186281
40.71208337186001,-74.09708302195,4.197272284675205
40.86208337126001,-74.15541635505001,4.903913071393154
40.74541670506001,-73.97208302245001,4.665685291936718
40.68708337196001,-73.72208302345001,4.377835731830638
40.728750038460014,-74.14708302175,4.947131407485065
40.728750038460014,-74.01374968895,4.251666317664769
40.8452383,-73.9462217,4.791397829574119
40.85103147071,-73.7849252135141,5.035585211810332
40.74541670506001,-73.68874969025,4.690408396745236
40.728750038460014,-73.82208302305,4.305567250864612
40.70375003856001,-73.90541635605001,3.9082563295724753
40.82041670476001,-73.74708302335,4.9137091725548
40.72781043659089,-73.91392393982119,3.8877432769569484
40.78708337156001,-73.73041635675,4.818690403694456
40.77575420625387,-73.68165344590284,4.703899247477659
40.77041670496001,-74.02208302225,5.11520821883265
40.77041670496001,-74.13874968845,4.862459389423526
40.87875003786001,-73.88874968945001,4.559875052273422
40.78708337156001,-73.93041635595,4.542905114427306
40.68708337196001,-73.78874968985001,3.7615561146992675
40.68708337196001,-73.83041635635,3.6424062264536214
40.76398190046839,-74.0614858314274,4.292894622897704
40.68691143202138,-73.88955579206397,3.7580625409438766
40.82875003806001,-73.69708302355001,4.913709402714034
40.82875003806001,-74.13041635515,4.6167853056254735
40.8548405598984,-74.06556060795916,4.879866414073797
40.67041670536001,-73.69708302355001,4.345257586416137
40.75375003836001,-73.78874968985001,4.559384519814288
40.78708337156001,-74.04708302215,4.666262668280113
40.7131258,-73.72340539999999,4.440784734858166
40.71915674604106,-74.0208831676271,3.7062154873667197
40.82875003806001,-73.91374968935,4.913013938890866
40.70375003856001,-73.88874968945001,3.8941726348018975
40.70375003856001,-73.73041635675,4.4302821769240595
40.84541670466001,-74.09708302195,4.613894032782228
40.80375003816001,-73.74708302335,4.6136320932822175
40.74541670506001,-73.83041635635,4.331864509943726
40.78708337156001,-73.80541635645001,4.342495715437881
40.70375003856001,-73.98041635575001,3.784859386587931
40.75375003836001,-73.93041635595,4.168377862533521
40.87041670456001,-74.04708302215,5.59681204297644
40.6881057,-73.8945734,3.7580625409452755
40.75288233741272,-74.01155226795636,4.533096672900739
40.7139685,-73.7174873,4.556311400688358
40.79541670486001,-73.73874969005,4.872213261863672
40.73733026595318,-73.76272618604588,4.559384459424449
40.77875003826001,-73.89708302275001,4.380719277726927
40.67875003866001,-73.87208302285,3.699590543922662
40.7613236707634,-73.84627205814355,4.22576916739248
40.67875003866001,-73.71374969015001,4.394835770083074
40.69541670526001,-73.93874968925,4.24245590488006
40.74541670506001,-73.76374968995,4.559384593333017
40.87875003786001,-73.90541635605001,4.8190017198366135
40.87041670456001,-74.10541635525,5.161887895079566
40.71208337186001,-73.76374968995,3.761556114700567
40.7721239,-74.0867097,4.4512209051733
40.77875003826001,-74.01374968895,5.087110309870914
40.74541670506001,-73.69708302355001,4.6904083967373404
40.74541670506001,-73.67208302365,4.690408396741442
40.74541670506001,-73.63874969045,4.254013086148224
40.7218724,-74.1059598,4.336372733534657
40.70375003856001,-74.09708302195,3.7818669759382835
40.72041670516001,-74.03874968885,4.159032946484517
40.8292459593082,-74.07144991628573,4.613894032779883
40.728750038460014,-73.64708302375,4.196070970001973
40.84541670466001,-73.92208302265,4.801335188592736
40.76362251033338,-74.01261522413506,4.533965886442746
40.86208337126001,-74.17208302165001,4.830196054025421
40.74541670506001,-73.65541635705,4.267378885086398
40.84510924092253,-73.69639636954838,5.019127002180358
40.72041670516001,-73.66374969035,4.178006538340341
40.79541670486001,-73.70541635685001,4.858283101510187
40.75375003836001,-73.76374968995,4.559384524440219
40.82783121400725,-74.02899402315253,5.571346699264216
40.728750038460014,-73.83041635635,4.298257113972655
40.74541670506001,-73.85541635625,3.965253873504179
40.70375003856001,-73.94708302255,3.987574516259445
40.72041670516001,-73.87208302285,4.043175377947846
40.74541670506001,-73.87208302285,3.887743228848058
40.69541670526001,-73.72208302345001,4.430282176920215
40.79724634908474,-74.10385682588112,4.451066635758282
40.67041670536001,-73.85541635625,3.6292573651449507
40.73708337176001,-73.63874969045,4.178006409535373
40.77875003826001,-73.72208302345001,4.711985052762274
40.72041670516001,-73.98041635575001,3.9921351591423813
40.79541670486001,-73.99708302235001,5.617632262562772
40.72041670516001,-74.15541635505001,4.934136207437833
40.728750038460014,-73.70541635685001,4.556340802181871
40.81208337146001,-73.70541635685001,4.906714831915484
40.82875003806001,-73.82208302305,4.670495410265048
40.72041670516001,-73.78041635655,4.504241263559087
40.83708337136001,-73.92208302265,4.806563582504093
40.8512752,-73.65050099999999,5.019127002179303
40.78708337156001,-73.82208302305,4.342495715435819
40.80375003816001,-74.12208302185,4.588720695331345
40.71208337186001,-73.78874968985001,3.8595991352216212
40.87041670456001,-74.08874968865001,5.162517724468103
40.76208337166001,-74.03874968885,4.390448226285189
40.83708337136001,-73.82208302305,4.670134182906166
40.82875003806001,-73.93874968925,4.827898064651136
40.77875003826001,-73.84708302295,4.385948662466756
40.87875003786001,-73.98041635575001,5.294246297843576
40.86208337126001,-74.10541635525,4.859003540461332
40.72041670516001,-73.83874968965,4.298257113972655
40.77041670496001,-73.80541635645001,4.5188875985846515
40.80264379605763,-73.78676380158666,4.3424956270545065
40.75361248481142,-74.16290063298133,4.74904418172818
40.71208337186001,-73.77208302325,3.7667953531742446
40.81991365026298,-73.67436066480602,4.858283101509724
40.82961646721126,-73.75439956929156,4.613632093292231
40.79541670486001,-73.66374969035,4.858283101511694
40.73728953887061,-73.93814610505171,3.9088711994369874
40.82091185903145,-73.63802265688415,4.700347889079598
40.72133190159332,-73.72246429627654,4.464945178090587
40.80375003816001,-73.69708302355001,4.858283101513169
40.67041670536001,-73.73874969005,3.795337663608236
40.82875003806001,-73.94708302255,4.806563582504892
40.74541670506001,-73.95541635585,4.58724248855829
40.82041670476001,-73.86374968955,4.526602704939262
40.84541670466001,-73.98874968905001,5.6018608723756405
40.77041670496001,-73.90541635605001,4.4215802557796895
40.78808163942436,-73.68803683984856,4.749913249547283
40.8568965325362,-73.7952856144171,4.770141678031
40.82132108081284,-73.82861718296851,4.670495410265048
40.86249992203489,-73.92235228223085,4.806533983924581
40.70375003856001,-73.80541635645001,3.816068850454812
40.87041670456001,-73.88874968945001,4.559875052273422
40.67875003866001,-73.93041635595,4.624205685483237
40.72041670516001,-73.70541635685001,4.556340802181871
40.86208337126001,-74.07208302205001,4.717783397147627
40.70375003856001,-73.66374969035,4.6999691884312895
40.73708337176001,-74.06374968875001,4.19723262373202
40.74541670506001,-73.81374968975001,4.5593845198166125
40.67041670536001,-73.71374969015001,4.394835770083074
40.70375003856001,-73.75541635665,3.761556161497076
40.73708337176001,-74.13874968845,4.933220207571817
40.68708337196001,-74.08041635535001,3.4541248359723005
40.728750038460014,-73.88041635615001,4.018442781229997
40.728750038460014,-73.89708302275001,3.946987342259816
40.72041670516001,-74.07208302205001,4.197232623732708
40.82875003806001,-73.83874968965,4.670134198861458
40.67041670536001,-73.72208302345001,4.394835770080673
40.73708337176001,-73.66374969035,4.189836105153793
40.75375003836001,-73.68874969025,4.6904250290386
40.76208337166001,-73.90541635605001,4.221289963225972
40.79373234499038,-73.84023094825766,4.505946818356109
40.8277283,-73.70385739999999,4.913709402716666
40.76208337166001,-74.08041635535001,4.388552423780819
40.79541670486001,-73.93874968925,4.788773612826873
40.77875003826001,-74.13874968845,4.862459389423526
40.67041670536001,-73.67208302365,4.348999257556967
40.77041670496001,-74.17208302165001,4.82140346092945
40.84541670466001,-73.78874968985001,5.036157704377022
40.728750038460014,-73.67208302365,4.556340802177942
40.78566631151109,-73.85530614184864,4.505322232096076
40.76208337166001,-73.87208302285,4.171742327313264
40.79685606306168,-73.85609033805825,4.511375991884891
40.87041670456001,-73.84708302295,4.932947446759867
40.67875003866001,-73.78874968985001,3.887541695331778
40.84609263203567,-73.65256932353262,5.0173323036220365
40.81275657156903,-73.7179427247763,4.913709402720029
40.67041670536001,-73.75541635665,3.8378980013897177
40.82041670476001,-74.16374968835001,5.022544346700489
40.72064602705302,-73.91273927620041,3.8877432769569484
40.71243736371012,-74.1032493999882,4.480140111548614
40.67041670536001,-73.94708302255,4.6242056854876825
40.84541670466001,-74.08874968865001,4.6138940327811255
40.86239516556783,-74.05603802550223,5.316780036546337
40.69541670526001,-73.78041635655,3.7615561147014427
40.76400513408018,-74.13497200073226,4.749044287567185
40.85375003796001,-74.01374968895,5.693243283115185
40.73708337176001,-73.74708302335,4.904136561868693
40.82041670476001,-74.14708302175,4.845737821889827
40.70374168170579,-73.97074475925162,3.8918497994499073
40.73895724994942,-74.09695895839445,4.197232623734636
40.74541670506001,-73.82208302305,4.469771014576069
40.75375003836001,-73.69708302355001,4.6939772632157855
40.76208337166001,-73.76374968995,4.712522740591611
40.728750038460014,-73.81374968975001,4.550996971810639
40.71208337186001,-73.87208302285,3.9378606476746922
40.87875003786001,-73.89708302275001,4.666516728853603
40.85430611124185,-73.63887334653752,4.989146045126878
40.74541670506001,-73.92208302265,4.058553215358087
40.67041670536001,-74.09708302195,3.5001060075254338
40.77041670496001,-73.72208302345001,4.711985052762274
40.82041670476001,-73.73874969005,4.913709402716666
40.728750038460014,-73.94708302255,3.9732265415793737
40.853649,-73.87942,4.4406983066520995
40.82875003806001,-73.64708302375,4.858283101517185
40.82041670476001,-73.68041635695,4.909856345287581
40.78708337156001,-73.63874969045,4.6975339716062585
40.82143461836689,-73.97471807459061,5.529853590905301
40.87041670456001,-73.87208302285,4.5598750522765
40.87041670456001,-74.17208302165001,4.989622466363503
40.85375003796001,-74.17208302165001,4.830196131348322
40.80375003816001,-74.01374968895,5.555311678218216
40.71980042825594,-73.82220155325017,4.103927364421206
40.82875003806001,-73.98874968905001,5.555311678211573
40.728750038460014,-74.06374968875001,4.197232623731232
40.77041670496001,-73.73874969005,4.796885074792182
40.70435145642168,-74.07115493535636,3.5986448830891127
40.71208337186001,-73.68874969025,4.556340802181813
40.85375003796001,-73.97208302245001,4.994106501122805
40.82875003806001,-74.00541635565,5.558586801130351
40.70375003856001,-73.91374968935,3.9087819867837976
40.74541670506001,-73.88041635615001,3.8935939256986094
40.75375003836001,-73.94708302255,4.477159905600713
40.71208337186001,-74.01374968895,3.820517736071599
40.69541670526001,-73.77208302325,3.7615561147004453
40.71208337186001,-73.86374968955,3.9231907253642087
40.78708337156001,-73.98041635575001,5.50061522073565
40.82041670476001,-73.68874969025,4.909856345287581
40.79541670486001,-74.07208302205001,4.451220905173325
40.69541670526001,-73.68874969025,4.699969188431733
40.79541670486001,-73.65541635705,4.857471058756952
40.84541670466001,-73.89708302275001,4.81360515340733
40.68708337196001,-73.79708302315001,3.7615561147073153
40.72840799638633,-74.1297767901376,4.964111589427956
40.74541670506001,-73.93041635595,4.1651073244877255
40.67041670536001,-73.98041635575001,4.326776558398787
40.82875003806001,-73.88041635615001,4.876955592151599
40.67875003866001,-73.79708302315001,3.892853455640284
40.80375003816001,-73.95541635585,5.049297569947154
40.77875003826001,-74.17208302165001,4.82140346092945
40.75375003836001,-73.68041635695,4.6904250290386
40.87041670456001,-74.12208302185,5.161887895083421
40.805493390475,-73.85658635934621,4.644949230383674
40.80375003816001,-73.70541635685001,4.85897952335595
40.8376048,-73.78202519999999,4.762193089937922
40.68708337196001,-73.97208302245001,3.8333855839950424
40.86208337126001,-74.08874968865001,4.742958542937911
40.67041670536001,-73.77208302325,3.8751799959324766
40.86208337126001,-74.16374968835001,4.835081816476263
40.72041670516001,-73.93874968925,3.932539972171819
40.73708337176001,-73.73874969005,4.793548177405993
40.72041670516001,-73.86374968955,4.043175384467435
40.78583093078738,-73.77441606483202,4.347842222427185
40.83708337136001,-73.93041635595,4.806563582504093
40.67041670536001,-73.92208302265,4.6242056854784845
40.74541670506001,-74.16374968835001,4.746193621513217
40.72041670516001,-73.75541635665,4.1584224323070815
40.83665610124479,-74.0206808044953,5.613175590562785
40.67875003866001,-73.67208302365,4.348999257556967
40.77791884190965,-73.82783819305531,4.529895754791696
40.86118407556387,-73.93584573150882,4.810616967181752
40.81208337146001,-73.68041635695,4.860575259631842
40.83708337136001,-73.97208302245001,5.404683981683398
40.79541670486001,-73.94708302255,4.85416829007956
40.7790513,-73.8566087,4.388905797751898
40.76208337166001,-73.78874968985001,4.559390006750083
40.82875003806001,-73.90541635605001,4.914241980812962
40.85375003796001,-74.04708302215,5.318055135858972
40.73708337176001,-73.73041635675,4.793548177405993
40.6699663,-74.0135877,3.8669955534659985
40.81172480246635,-73.9709416047693,5.555311678210721
40.85315756898226,-73.64653101156978,5.003984744843207
40.67041670536001,-73.70541635685001,4.379055187021544
40.86179585337425,-73.82302490073576,4.684427630411816
40.728750038460014,-73.75541635665,4.1584224323070815
40.77041670496001,-73.78874968985001,4.563605586233869
40.7274255,-74.0982725,4.197232623733847
40.68708337196001,-73.78041635655,3.7615561146992675
40.82041670476001,-73.72208302345001,4.913709402719808
40.7868525591198,-74.1465044395863,4.836147981411068
40.8497734,-73.73715969999999,5.019127002183074
40.80375003816001,-73.94708302255,4.926797133708163
40.75375003836001,-73.79708302315001,4.559384519825381
40.7780293,-74.0632041,4.4512209051676415
40.728750038460014,-73.77208302325,4.443947820332876
40.72041670516001,-73.88874968945001,4.018442781229997
40.87875003786001,-74.08874968865001,5.162517724468103
40.86199151193038,-73.71497713671411,5.00256363098393
40.7698364,-74.130989,4.749044287567185
40.83739928166695,-74.0541955821079,4.959502043022415
40.83708337136001,-73.91374968935,4.82074585743539
40.79541670486001,-73.82208302305,4.342495715439379
40.83708337136001,-73.98041635575001,5.577554341031782
40.793509017958,-73.987933564992,5.68189366716445
40.73708337176001,-73.68874969025,4.600179559506064
40.77915614099813,-74.0565499808108,4.447631468944356
40.68708337196001,-73.86374968955,3.755308222481728
40.86208337126001,-73.91374968935,4.802450938218932
40.79482034372427,-74.17157665979376,5.12605349856147
40.82875003806001,-74.13874968845,4.6167853056254735
40.83708337136001,-73.66374969035,4.920310936828089
40.78708337156001,-73.74708302335,4.797437718465055
40.72841705954502,-73.93796855680493,3.932539972171819
40.80672971396487,-73.76179010082076,4.59070122428616
40.86208337126001,-73.86374968955,4.505059017682168
40.74541670506001,-73.68041635695,4.690408396745236
40.728750038460014,-73.73874969005,4.430317546650085
40.77875003826001,-73.90541635605001,4.4215802557796895
40.73708337176001,-73.69708302355001,4.613228202233221
40.78708337156001,-73.98874968905001,5.50061522073565
40.79541670486001,-73.72208302345001,4.858307565611058
40.78664115144539,-73.92577753465929,4.542905045727431
40.85375003796001,-74.14708302175,4.830725802982284
40.73708337176001,-74.08041635535001,4.197232623733421
40.69541670526001,-73.94708302255,4.21464080968745
40.76208337166001,-73.98874968905001,4.749855908664601
40.67041670536001,-73.88874968945001,3.751359689897521
40.76208337166001,-73.93874968925,4.356970742019646
40.69541670526001,-73.92208302265,4.238587825730882
40.70375003856001,-74.01374968895,3.5649128360604543
40.80295916804815,-73.75473372512363,4.613632093285266
40.79541670486001,-74.05541635545,4.451278785702375
40.78708337156001,-74.13874968845,4.786211398877481
40.7209396,-73.9722137,3.9780899153203872
40.70375003856001,-73.96374968915,3.961623441578305
40.79394004150267,-73.7971616851873,4.342495715445501
40.81208337146001,-74.13874968845,4.6706736006325436
40.81208337146001,-73.95541635585,4.8514437385886335
40.86802496219028,-73.65422270289294,5.019127002182914
40.79541670486001,-74.13041635515,4.664600348558933
40.71208337186001,-73.73041635675,4.4302821769240595
40.72041670516001,-73.79708302315001,4.540412753796247
40.73708337176001,-73.78041635655,4.559384519816967
40.82041670476001,-73.87208302285,4.623956941368177
40.78708337156001,-74.13041635515,4.786211398877481
40.79487938205529,-73.91481858225825,4.630461125541479
40.85375003796001,-74.16374968835001,4.83429389316441
40.79541670486001,-73.73041635675,4.872213261863672
40.78751191230509,-74.0639512883218,4.451220905168972
40.81208337146001,-74.00541635565,5.555311678214264
40.81208337146001,-73.64708302375,4.858283101515106
40.81208337146001,-73.72208302345001,4.913709402717728
40.81989815517471,-74.07827100894309,4.485726407788346
40.79541670486001,-73.68041635695,4.8582831015155685
40.72041670516001,-74.08041635535001,4.19723262373529
40.69541670526001,-73.97208302245001,3.8028494580392302
40.81208337146001,-73.88041635615001,4.923725338630199
40.71208337186001,-73.67208302365,4.5566346910766375
40.79541670486001,-74.16374968835001,5.018860947274476
40.81275839312115,-73.86347518087503,4.544971543912674
40.71208337186001,-74.06374968875001,4.0705668448151515
40.83708337136001,-73.83041635635,4.670134182910374
40.81208337146001,-73.88874968945001,4.923725338630199
40.77875003826001,-73.96374968915,4.997129239336564
40.80375003816001,-73.67208302365,4.858283101511661
40.78768594838029,-74.17201428022744,4.820266916755036
40.7034719,-73.9962573,3.7848593865821716
40.76208337166001,-73.78041635655,4.559390006750083
40.74541670506001,-73.96374968915,4.598255587621847
40.67875003866001,-73.68041635695,4.348999257561071
40.82875003806001,-73.93041635595,4.827898064651136
40.67875003866001,-73.75541635665,3.8378980013897177
40.86208337126001,-73.96374968915,4.8451698654497175
40.85375003796001,-73.98041635575001,5.580586598872131
40.83708337136001,-74.01374968895,5.599549627499076
40.67041670536001,-73.73041635675,3.795337663608236
40.70375003856001,-73.95541635585,3.961623441573903
40.83708337136001,-73.94708302255,4.8065635825112505
40.72815080503919,-74.08879176207746,4.19723262373529
40.72041670516001,-73.73874969005,4.430317546650085
40.76208337166001,-73.73874969005,4.797437745701105
40.70375003856001,-73.68874969025,4.60841820408391
40.728750038460014,-73.74708302335,3.9287374863673046
40.84625841399745,-73.96650769749147,4.73998175054476
40.87041670456001,-73.83041635635,4.899429419275823
40.75360687900773,-73.74766354423417,4.939454125448343
40.73708337176001,-74.03874968885,4.197232623733463
40.68708337196001,-73.96374968915,4.3138496293605435
40.7862562,-73.9664552,5.199168734206734
40.6799880617634,-74.11851143284203,4.313553874650258
40.73708337176001,-74.05541635545,4.197232623731538
40.77875003826001,-74.16374968835001,4.839735490992211
40.74541670506001,-74.17208302165001,4.74757730907561
40.70375003856001,-74.06374968875001,3.521430686724647
40.83708337136001,-73.98874968905001,5.577554341031782
40.83886217386995,-74.03416197717064,5.288826484523689
40.67041670536001,-73.63874969045,4.3484812389658645
40.67875003866001,-73.81374968975001,3.732973691986961
40.79541670486001,-74.01374968895,5.555311678214258
40.74541670506001,-73.94708302255,4.49855357154976
40.84541670466001,-73.64708302375,4.997213056459608
40.82875003806001,-74.17208302165001,5.019400994882162
40.82875003806001,-73.97208302245001,5.529853590905301
40.67041670536001,-73.88041635615001,3.751359689897521
40.87041670456001,-74.08041635535001,5.162517724468103
40.82041670476001,-73.91374968935,4.913013938890866
40.80375003816001,-73.72208302345001,4.902633052145358
40.67875003866001,-73.86374968955,3.642743802198569
40.67041670536001,-73.99708302235001,4.000164804066582
40.72041670516001,-73.85541635625,4.042329729166956
40.81208337146001,-73.91374968935,4.91995806004054
40.73708337176001,-73.77208302325,4.559384519815377
40.82875003806001,-74.12208302185,4.613894032779537
40.77875003826001,-73.63874969045,4.267384789007489
40.69541670526001,-73.69708302355001,4.684250090775792
40.73708337176001,-73.90541635605001,3.887743228849235
40.67875003866001,-74.10541635525,3.638049546981496
40.82875003806001,-74.16374968835001,5.022544346700489
40.83708268609887,-73.70615608258423,4.9629368608084805
40.72041670516001,-73.73041635675,4.430317546650085
40.74541670506001,-74.04708302215,4.197232623736199
40.87875003786001,-74.07208302205001,5.157493990683459
40.85375003796001,-74.03874968885,5.318055017346865
40.84541670466001,-73.70541635685001,5.019127002183074
40.77041670496001,-73.65541635705,4.271344640413158
40.76208337166001,-73.82208302305,4.45108071644466
40.77041670496001,-73.81374968975001,4.529766435842048
40.86208337126001,-73.83874968965,4.677026562375477
40.72041670516001,-73.81374968975001,4.550996971810639
40.76185454319491,-73.9465641828871,4.490992875116199
40.68708337196001,-73.75541635665,3.7615561147060155
40.86208337126001,-73.83041635635,4.677026562375477
40.66987519813859,-74.08841345750008,3.454124747354595
40.76208337166001,-73.63874969045,4.267384805913585
40.84516790815,-74.06680320359,4.750432301273159
40.76996447454181,-74.07059356502953,4.346461713273141
40.82041670476001,-73.88041635615001,4.876955592151599
40.83708337136001,-73.64708302375,4.862874286021029
40.83708337136001,-73.90541635605001,4.869464157068013
40.73708337176001,-73.72208302345001,4.783947046240135
40.72867978937,-73.96475862457349,3.9732265086312624
40.78708337156001,-73.83874968965,4.505946818318465
40.67875003866001,-74.09708302195,3.5001060075254338
40.74674665769516,-73.73645228619304,4.837417400079616
40.76208337166001,-73.73041635675,4.797437745701105
40.80312531832102,-74.04562286776898,5.12272528385366
40.69541670526001,-73.68041635695,4.699969188431733
40.87875003786001,-74.14708302175,5.161887895078411
40.76208337166001,-73.96374968915,4.749855922822373
40.81306165306617,-73.8272948726988,4.4159902214171725
40.83708337136001,-73.68041635695,4.942446371389193
40.87875003786001,-74.13041635515,5.16188789507839
40.74541670506001,-73.88874968945001,3.8935939256986094
40.73708337176001,-73.88874968945001,3.8885234015202927
40.70375003856001,-73.93041635595,4.10139339186281
40.87875003786001,-73.83041635635,4.899429419275823
40.80375003816001,-73.63874969045,4.827759697357478
40.84541670466001,-73.90541635605001,4.806321904978883
40.86208337126001,-73.85541635625,4.622600612037692
40.728750038460014,-73.72208302345001,4.464945178090587
40.7709881,-74.01343,5.087110309870914
40.78708337156001,-73.79708302315001,4.3424957154419435
40.728750038460014,-73.86374968955,4.043175384467435
40.68708337196001,-73.80541635645001,3.7242105677940547
40.69541670526001,-73.98041635575001,3.7848593865891065
